,date,kospi_adj_close,kospi_volume,kosdaq_adj_close,kosdaq_volume,usd_krw_adj_close,year,month,day
531,2020-03-03,2014.150024,615700,626.820007,1200,1188.280029,2020,3,3
532,2020-03-04,2059.330078,606300,641.72998,1100,1186.339966,2020,3,4
533,2020-03-05,2085.26001,675200,650.190002,1100,1183.680054,2020,3,5
534,2020-03-06,2040.219971,865600,642.719971,1100,1187.469971,2020,3,6
535,2020-03-09,1954.77002,666900,614.599976,1300,1187.699951,2020,3,9
536,2020-03-10,1962.930054,638600,619.969971,1400,1199.959961,2020,3,10
537,2020-03-11,1908.27002,679700,595.609985,1600,1184.699951,2020,3,11
538,2020-03-12,1834.329956,850300,563.48999,1600,1189.390015,2020,3,12
539,2020-03-13,1771.439941,1035300,524.0,1500,1209.969971,2020,3,13
540,2020-03-16,1714.859985,682000,504.51001,1200,1210.800049,2020,3,16
541,2020-03-17,1672.439941,649800,514.72998,1400,1232.040039,2020,3,17
542,2020-03-18,1591.199951,728000,485.140015,1300,1237.98999,2020,3,18
543,2020-03-19,1457.640015,977700,428.350006,1600,1255.349976,2020,3,19
544,2020-03-20,1566.150024,817000,467.75,1200,1256.880005,2020,3,20
545,2020-03-23,1482.459961,647200,443.76001,0,1253.949951,2020,3,23
546,2020-03-24,1609.969971,679300,480.399994,1100,1262.930054,2020,3,24
547,2020-03-25,1704.76001,872800,505.679993,1400,1228.599976,2020,3,25
548,2020-03-26,1686.23999,992500,516.609985,1600,1231.079956,2020,3,26
549,2020-03-27,1717.72998,1077500,522.830017,2000,1212.189941,2020,3,27
550,2020-03-30,1717.119995,767800,542.109985,1400,1211.630005,2020,3,30
551,2020-03-31,1754.640015,1037500,569.070007,1900,1222.699951,2020,3,31
552,2020-04-01,1685.459961,1243600,551.840027,1900,1216.660034,2020,4,1
553,2020-04-02,1724.859985,766300,567.700012,1700,1234.72998,2020,4,2
554,2020-04-03,1725.439941,1000100,573.01001,1400,1226.849976,2020,4,3
555,2020-04-06,1791.880005,1219400,597.210022,1500,1235.800049,2020,4,6
556,2020-04-07,1823.599976,951400,606.900024,0,1223.099976,2020,4,7
557,2020-04-08,1807.140015,907500,607.369995,2400,1215.310059,2020,4,8
558,2020-04-09,1836.209961,920600,615.950012,1800,1214.75,2020,4,9
559,2020-04-10,1860.699951,992500,611.26001,2000,1209.51001,2020,4,10
560,2020-04-13,1825.76001,1017800,596.710022,2000,1211.040039,2020,4,13
561,2020-04-14,1857.079956,886800,610.289978,1600,1213.900024,2020,4,14
562,2020-04-16,1857.069946,878300,623.429993,0,1222.550049,2020,4,16
563,2020-04-17,1914.530029,1667500,634.789978,1600,1226.640015,2020,4,17
564,2020-04-20,1898.359985,1087500,637.820007,1600,1215.26001,2020,4,20
565,2020-04-21,1879.380005,1174300,628.77002,2200,1218.099976,2020,4,21
566,2020-04-22,1896.150024,820400,635.159973,1500,1230.849976,2020,4,22
567,2020-04-23,1914.72998,683700,643.789978,1700,1231.380005,2020,4,23
568,2020-04-24,1889.01001,933900,632.960022,1800,1232.449951,2020,4,24
569,2020-04-27,1922.77002,735700,646.859985,1700,1229.5,2020,4,27
570,2020-04-28,1934.089966,1173500,644.929993,1800,1220.869995,2020,4,28
571,2020-04-29,1947.560059,1984200,645.179993,1700,1220.400024,2020,4,29
572,2020-05-04,1895.369995,1146900,641.909973,1300,1223.780029,2020,5,4
573,2020-05-06,1928.76001,1082200,658.400024,0,1221.25,2020,5,6
574,2020-05-07,1928.609985,775700,668.169983,1700,1228.530029,2020,5,7
575,2020-05-08,1945.819946,784500,682.299988,1700,1218.630005,2020,5,8
576,2020-05-11,1935.400024,591100,685.039978,1500,1218.699951,2020,5,11
577,2020-05-12,1922.170044,799900,684.210022,1500,1222.400024,2020,5,12
578,2020-05-13,1940.420044,618800,691.530029,1500,1225.650024,2020,5,13
579,2020-05-14,1924.959961,760600,690.570007,1600,1226.550049,2020,5,14
580,2020-05-15,1927.280029,866400,691.929993,1400,1225.459961,2020,5,15
581,2020-05-18,1937.109985,761700,690.849976,1500,1232.089966,2020,5,18
582,2020-05-19,1980.609985,773400,696.359985,1800,1224.199951,2020,5,19
583,2020-05-20,1989.640015,699400,708.76001,2100,1224.319946,2020,5,20
584,2020-05-21,1998.310059,600900,716.02002,0,1226.550049,2020,5,21
585,2020-05-22,1970.130005,847500,708.580017,1700,1233.390015,2020,5,22
586,2020-05-25,1994.599976,641500,719.890015,1600,1239.550049,2020,5,25
587,2020-05-26,2029.780029,1017800,729.109985,1600,1240.02002,2020,5,26
588,2020-05-27,2031.199951,1178800,724.590027,1600,1230.869995,2020,5,27
589,2020-05-28,2028.540039,1172100,708.75,2100,1238.300049,2020,5,28
590,2020-05-29,2029.599976,1086200,713.679993,1500,1237.97998,2020,5,29
591,2020-06-01,2065.080078,997300,735.719971,1300,1230.469971,2020,6,1
592,2020-06-02,2087.189941,1000300,743.580017,1500,1222.98999,2020,6,2
593,2020-06-03,2147.0,1152000,737.659973,1500,1219.140015,2020,6,3
594,2020-06-04,2151.179932,1393300,742.369995,1300,1215.819946,2020,6,4
595,2020-06-05,2181.870117,854600,749.309998,1100,1215.380005,2020,6,5
596,2020-06-08,2184.290039,854000,753.039978,1300,1201.109985,2020,6,8
597,2020-06-09,2188.919922,817100,753.820007,1500,1195.72998,2020,6,9
598,2020-06-10,2195.689941,706300,758.619995,1600,1197.300049,2020,6,10
599,2020-06-11,2176.780029,827400,757.059998,1500,1189.73999,2020,6,11
600,2020-06-12,2132.300049,689900,746.059998,1300,1204.76001,2020,6,12
601,2020-06-15,2030.819946,1071600,693.150024,1500,1202.609985,2020,6,15
602,2020-06-16,2138.050049,973300,735.380005,1300,1206.900024,2020,6,16
603,2020-06-17,2141.050049,927200,735.400024,1400,1211.150024,2020,6,17
604,2020-06-18,2133.47998,767100,737.330017,1200,1214.349976,2020,6,18
605,2020-06-19,2141.320068,1079300,742.030029,1500,1211.359985,2020,6,19
606,2020-06-22,2126.72998,789400,751.640015,1300,1210.890015,2020,6,22
607,2020-06-23,2131.23999,917600,753.22998,1600,1208.0,2020,6,23
608,2020-06-24,2161.51001,913900,759.5,1300,1207.949951,2020,6,24
609,2020-06-25,2112.370117,1017700,750.359985,1400,1205.25,2020,6,25
610,2020-06-26,2134.649902,761000,750.580017,1500,1201.52002,2020,6,26
611,2020-06-29,2093.47998,643200,734.690002,1300,1202.630005,2020,6,29
612,2020-06-30,2108.330078,708600,737.969971,1600,1198.48999,2020,6,30
613,2020-07-01,2106.699951,1116200,727.580017,1200,1198.390015,2020,7,1
614,2020-07-02,2135.370117,1092000,742.549988,1200,1200.699951,2020,7,2
615,2020-07-03,2152.409912,770100,752.179993,1300,1198.170044,2020,7,3
616,2020-07-06,2187.929932,666900,759.900024,1100,1198.5,2020,7,6
617,2020-07-07,2164.169922,847400,759.159973,1300,1190.930054,2020,7,7
618,2020-07-08,2158.879883,677800,765.960022,1300,1195.699951,2020,7,8
619,2020-07-09,2167.899902,619400,772.900024,1500,1192.02002,2020,7,9
620,2020-07-10,2150.25,887000,772.809998,1300,1195.77002,2020,7,10
621,2020-07-13,2186.060059,650200,781.190002,1400,1199.52002,2020,7,13
622,2020-07-14,2183.610107,811000,778.390015,1600,1203.780029,2020,7,14
623,2020-07-15,2201.879883,830300,781.289978,1500,1203.97998,2020,7,15
624,2020-07-16,2183.76001,784600,775.070007,1600,1200.469971,2020,7,16
625,2020-07-17,2201.189941,569300,783.219971,1400,1204.22998,2020,7,17
626,2020-07-20,2198.199951,686800,781.960022,1400,1202.530029,2020,7,20
627,2020-07-21,2228.830078,918500,790.580017,1500,1200.030029,2020,7,21
628,2020-07-22,2228.659912,856200,794.98999,1500,1192.73999,2020,7,22
629,2020-07-23,2216.189941,934400,801.690002,0,1197.22998,2020,7,23
630,2020-07-24,2200.439941,1001000,794.799988,1500,1200.939941,2020,7,24
631,2020-07-27,2217.860107,928600,801.22998,1300,1200.48999,2020,7,27
632,2020-07-28,2256.98999,866700,807.849976,1500,1195.920044,2020,7,28
633,2020-07-29,2263.159912,899300,808.590027,0,1199.369995,2020,7,29
634,2020-07-30,2267.01001,712900,814.190002,0,1190.72998,2020,7,30
635,2020-07-31,2249.370117,739700,815.299988,1400,1189.560059,2020,7,31
636,2020-08-03,2251.040039,648500,827.570007,1522800,1193.390015,2020,8,3
637,2020-08-04,2279.969971,722800,835.349976,1500,1191.76001,2020,8,4
638,2020-08-05,2311.860107,841200,847.280029,0,1192.25,2020,8,5
639,2020-08-06,2342.610107,797000,854.119995,0,1185.180054,2020,8,6
640,2020-08-07,2351.669922,812600,857.630005,1400,1183.170044,2020,8,7
641,2020-08-10,2386.379883,784400,862.76001,0,1188.150024,2020,8,10
642,2020-08-11,2418.669922,843400,860.22998,0,1185.189941,2020,8,11
643,2020-08-12,2432.350098,752900,845.599976,0,1184.97998,2020,8,12
644,2020-08-13,2437.530029,907200,854.77002,0,1182.75,2020,8,13
645,2020-08-14,2407.48999,968100,835.030029,1700,1184.119995,2020,8,14
646,2020-08-18,2348.23999,909800,800.219971,1900,1183.099976,2020,8,18
647,2020-08-19,2360.540039,638000,818.73999,1600,1183.640015,2020,8,19
648,2020-08-20,2274.219971,903700,791.140015,1800,1181.209961,2020,8,20
649,2020-08-21,2304.590088,865700,796.01001,1700,1184.290039,2020,8,21
650,2020-08-24,2329.830078,649300,815.73999,1500,1191.199951,2020,8,24
651,2020-08-25,2366.72998,771600,836.309998,1600,1188.25,2020,8,25
652,2020-08-26,2369.320068,956500,841.349976,2200,1186.459961,2020,8,26
653,2020-08-27,2344.449951,913700,836.400024,3000,1183.849976,2020,8,27
654,2020-08-28,2353.800049,1297300,841.299988,2100,1186.579956,2020,8,28
655,2020-08-31,2326.169922,1647800,848.23999,1900,1179.589966,2020,8,31
